[
log_version=6.0
server_name=ERS Reporting Server
server_version=6.4.5.430
jbre_version=5.5.14.1010
customer_name=¸ÞµðÁ¨ÈÞ¸ÕÄÉ¾î
user.dir=C:\Program Files\Apache Software Foundation\apache-tomcat-8.5.50
os.name=Windows 10
os.version=10.0
java.version=1.8.0_275
java.vm.version=25.275-b01
java.vm.vendor=ojdkbuild
java.vm.name=OpenJDK 64-Bit Server VM
java.home=C:\Java\java-1.8.0-openjdk-1.8.0.275-1\jre
java.class.path=C:\Program Files\Apache Software Foundation\apache-tomcat-8.5.50\bin\bootstrap.jar;C:\Program Files\Apache Software Foundation\apache-tomcat-8.5.50\bin\tomcat-juli.jar
file.encoding=MS949
user.language=ko
]

[2022-05-26 14:05:02.099][INFO ][20220526140501146] [rdid=20220526140501146] [06-process finish      ] LabTime=    11(ms) ElapsedTime=   953(ms) 
[2022-05-26 14:14:03.886][INFO ][20220526141403885] [rdid=20220526141403885] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 14:14:03.889][INFO ][20220526141403885] [rdid=20220526141403885] [02-write mml start(J-S)] LabTime=     3(ms) ElapsedTime=     3(ms) 
[2022-05-26 14:14:04.120][INFO ][20220526141403885] [rdid=20220526141403885] [03-write mml success   ] LabTime=   231(ms) ElapsedTime=   234(ms) 
[2022-05-26 14:14:04.120][INFO ][20220526141403885] [rdid=20220526141403885] [04-process success     ] LabTime=     0(ms) ElapsedTime=   234(ms) 
[2022-05-26 14:14:06.448][INFO ][20220526141406447] [rdid=20220526141406447] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 14:14:06.448][INFO ][20220526141406447] [rdid=20220526141406447] [02-export start        ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 14:14:06.579][INFO ][20220526141406447] [rdid=20220526141406447] [03-open file success   ] LabTime=   131(ms) ElapsedTime=   131(ms) 
[2022-05-26 14:14:07.250][INFO ][20220526141406447] [rdid=20220526141406447] [04-save file success   ] LabTime=   671(ms) ElapsedTime=   802(ms) 
[2022-05-26 14:14:07.268][INFO ][20220526141406447] [rdid=20220526141406447] [05-export success      ] LabTime=    18(ms) ElapsedTime=   820(ms) 
[2022-05-26 14:14:07.269][INFO ][20220526141406447] [rdid=20220526141406447] [06-process finish      ] LabTime=     1(ms) ElapsedTime=   821(ms) 
[2022-05-26 14:14:23.475][INFO ][20220526141423474] [rdid=20220526141423474] [01-process start       ] LabTime=     1(ms) ElapsedTime=     1(ms) 
[2022-05-26 14:14:23.477][INFO ][20220526141423474] [rdid=20220526141423474] [02-write mml start(J-S)] LabTime=     2(ms) ElapsedTime=     3(ms) 
[2022-05-26 14:14:23.778][INFO ][20220526141423474] [rdid=20220526141423474] [03-write mml success   ] LabTime=   301(ms) ElapsedTime=   304(ms) 
[2022-05-26 14:14:23.778][INFO ][20220526141423474] [rdid=20220526141423474] [04-process success     ] LabTime=     0(ms) ElapsedTime=   304(ms) 
[2022-05-26 14:14:27.383][INFO ][20220526141427382] [rdid=20220526141427382] [01-process start       ] LabTime=     1(ms) ElapsedTime=     1(ms) 
[2022-05-26 14:14:27.383][INFO ][20220526141427382] [rdid=20220526141427382] [02-export start        ] LabTime=     0(ms) ElapsedTime=     1(ms) 
[2022-05-26 14:14:27.529][INFO ][20220526141427382] [rdid=20220526141427382] [03-open file success   ] LabTime=   146(ms) ElapsedTime=   147(ms) 
[2022-05-26 14:14:28.230][INFO ][20220526141427382] [rdid=20220526141427382] [04-save file success   ] LabTime=   701(ms) ElapsedTime=   848(ms) 
[2022-05-26 14:14:28.247][INFO ][20220526141427382] [rdid=20220526141427382] [05-export success      ] LabTime=    17(ms) ElapsedTime=   865(ms) 
[2022-05-26 14:14:28.248][INFO ][20220526141427382] [rdid=20220526141427382] [06-process finish      ] LabTime=     1(ms) ElapsedTime=   866(ms) 
[2022-05-26 14:17:44.623][INFO ][20220526141744621] [rdid=20220526141744621] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 14:17:44.625][INFO ][20220526141744621] [rdid=20220526141744621] [02-write mml start(J-S)] LabTime=     3(ms) ElapsedTime=     3(ms) 
[2022-05-26 14:17:44.846][INFO ][20220526141744621] [rdid=20220526141744621] [03-write mml success   ] LabTime=   221(ms) ElapsedTime=   224(ms) 
[2022-05-26 14:17:44.846][INFO ][20220526141744621] [rdid=20220526141744621] [04-process success     ] LabTime=     0(ms) ElapsedTime=   224(ms) 
[2022-05-26 14:17:59.450][INFO ][20220526141759449] [rdid=20220526141759449] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 14:17:59.453][INFO ][20220526141759449] [rdid=20220526141759449] [02-write mml start(J-S)] LabTime=     3(ms) ElapsedTime=     3(ms) 
[2022-05-26 14:17:59.680][INFO ][20220526141759449] [rdid=20220526141759449] [03-write mml success   ] LabTime=   227(ms) ElapsedTime=   230(ms) 
[2022-05-26 14:17:59.680][INFO ][20220526141759449] [rdid=20220526141759449] [04-process success     ] LabTime=     0(ms) ElapsedTime=   230(ms) 
[2022-05-26 14:18:00.215][INFO ][20220526141800215] [rdid=20220526141800215] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 14:18:00.215][INFO ][20220526141800215] [rdid=20220526141800215] [02-export start        ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 14:18:00.361][INFO ][20220526141800215] [rdid=20220526141800215] [03-open file success   ] LabTime=   146(ms) ElapsedTime=   146(ms) 
[2022-05-26 14:18:01.076][INFO ][20220526141800215] [rdid=20220526141800215] [04-save file success   ] LabTime=   715(ms) ElapsedTime=   861(ms) 
[2022-05-26 14:18:01.092][INFO ][20220526141800215] [rdid=20220526141800215] [05-export success      ] LabTime=    16(ms) ElapsedTime=   877(ms) 
[2022-05-26 14:18:01.093][INFO ][20220526141800215] [rdid=20220526141800215] [06-process finish      ] LabTime=     1(ms) ElapsedTime=   878(ms) 
[2022-05-26 14:59:52.706][INFO ][20220526145952704] [rdid=20220526145952704] [01-process start       ] LabTime=     1(ms) ElapsedTime=     1(ms) 
[2022-05-26 14:59:52.706][INFO ][20220526145952704] [rdid=20220526145952704] [02-export start        ] LabTime=     0(ms) ElapsedTime=     1(ms) 
[2022-05-26 14:59:52.893][INFO ][20220526145952704] [rdid=20220526145952704] [03-open file success   ] LabTime=   187(ms) ElapsedTime=   188(ms) 
[2022-05-26 14:59:53.586][INFO ][20220526145952704] [rdid=20220526145952704] [04-save file success   ] LabTime=   693(ms) ElapsedTime=   881(ms) 
[2022-05-26 14:59:53.601][INFO ][20220526145952704] [rdid=20220526145952704] [05-export success      ] LabTime=    15(ms) ElapsedTime=   896(ms) 
[2022-05-26 14:59:53.601][INFO ][20220526145952704] [rdid=20220526145952704] [06-process finish      ] LabTime=     0(ms) ElapsedTime=   896(ms) 
[2022-05-26 15:01:11.862][INFO ][20220526150111861] [rdid=20220526150111861] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 15:01:11.865][INFO ][20220526150111861] [rdid=20220526150111861] [02-write mml start(J-S)] LabTime=     3(ms) ElapsedTime=     3(ms) 
[2022-05-26 15:01:12.091][INFO ][20220526150111861] [rdid=20220526150111861] [03-write mml success   ] LabTime=   226(ms) ElapsedTime=   229(ms) 
[2022-05-26 15:01:12.091][INFO ][20220526150111861] [rdid=20220526150111861] [04-process success     ] LabTime=     0(ms) ElapsedTime=   229(ms) 
[2022-05-26 15:01:23.599][INFO ][20220526150123598] [rdid=20220526150123598] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 15:01:23.601][INFO ][20220526150123598] [rdid=20220526150123598] [02-write mml start(J-S)] LabTime=     3(ms) ElapsedTime=     3(ms) 
[2022-05-26 15:01:23.855][INFO ][20220526150123598] [rdid=20220526150123598] [03-write mml success   ] LabTime=   253(ms) ElapsedTime=   256(ms) 
[2022-05-26 15:01:23.855][INFO ][20220526150123598] [rdid=20220526150123598] [04-process success     ] LabTime=     1(ms) ElapsedTime=   257(ms) 
[2022-05-26 15:01:24.135][INFO ][20220526150124134] [rdid=20220526150124134] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 15:01:24.135][INFO ][20220526150124134] [rdid=20220526150124134] [02-export start        ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 15:01:24.291][INFO ][20220526150124134] [rdid=20220526150124134] [03-open file success   ] LabTime=   156(ms) ElapsedTime=   156(ms) 
[2022-05-26 15:01:25.037][INFO ][20220526150124134] [rdid=20220526150124134] [04-save file success   ] LabTime=   746(ms) ElapsedTime=   902(ms) 
[2022-05-26 15:01:25.049][INFO ][20220526150124134] [rdid=20220526150124134] [05-export success      ] LabTime=    12(ms) ElapsedTime=   914(ms) 
[2022-05-26 15:01:25.050][INFO ][20220526150124134] [rdid=20220526150124134] [06-process finish      ] LabTime=     1(ms) ElapsedTime=   915(ms) 
[2022-05-26 15:01:37.312][INFO ][20220526150137311] [rdid=20220526150137311] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 15:01:37.316][INFO ][20220526150137311] [rdid=20220526150137311] [02-write mml start(J-S)] LabTime=     4(ms) ElapsedTime=     4(ms) 
[2022-05-26 15:01:37.546][INFO ][20220526150137311] [rdid=20220526150137311] [03-write mml success   ] LabTime=   230(ms) ElapsedTime=   234(ms) 
[2022-05-26 15:01:37.546][INFO ][20220526150137311] [rdid=20220526150137311] [04-process success     ] LabTime=     0(ms) ElapsedTime=   234(ms) 
[2022-05-26 15:01:39.792][INFO ][20220526150139791] [rdid=20220526150139791] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 15:01:39.792][INFO ][20220526150139791] [rdid=20220526150139791] [02-export start        ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 15:01:39.970][INFO ][20220526150139791] [rdid=20220526150139791] [03-open file success   ] LabTime=   178(ms) ElapsedTime=   178(ms) 
[2022-05-26 15:01:40.684][INFO ][20220526150139791] [rdid=20220526150139791] [04-save file success   ] LabTime=   714(ms) ElapsedTime=   892(ms) 
[2022-05-26 15:01:40.702][INFO ][20220526150139791] [rdid=20220526150139791] [05-export success      ] LabTime=    18(ms) ElapsedTime=   910(ms) 
[2022-05-26 15:01:40.702][INFO ][20220526150139791] [rdid=20220526150139791] [06-process finish      ] LabTime=     0(ms) ElapsedTime=   910(ms) 
[2022-05-26 15:01:50.097][INFO ][20220526150150096] [rdid=20220526150150096] [01-process start       ] LabTime=     1(ms) ElapsedTime=     1(ms) 
[2022-05-26 15:01:50.099][INFO ][20220526150150096] [rdid=20220526150150096] [02-write mml start(J-S)] LabTime=     2(ms) ElapsedTime=     3(ms) 
[2022-05-26 15:01:50.326][INFO ][20220526150150096] [rdid=20220526150150096] [03-write mml success   ] LabTime=   227(ms) ElapsedTime=   230(ms) 
[2022-05-26 15:01:50.326][INFO ][20220526150150096] [rdid=20220526150150096] [04-process success     ] LabTime=     0(ms) ElapsedTime=   230(ms) 
[2022-05-26 15:01:52.888][INFO ][20220526150152887] [rdid=20220526150152887] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 15:01:52.889][INFO ][20220526150152887] [rdid=20220526150152887] [02-export start        ] LabTime=     1(ms) ElapsedTime=     1(ms) 
[2022-05-26 15:01:53.077][INFO ][20220526150152887] [rdid=20220526150152887] [03-open file success   ] LabTime=   188(ms) ElapsedTime=   189(ms) 
[2022-05-26 15:01:53.812][INFO ][20220526150152887] [rdid=20220526150152887] [04-save file success   ] LabTime=   734(ms) ElapsedTime=   923(ms) 
[2022-05-26 15:01:53.827][INFO ][20220526150152887] [rdid=20220526150152887] [05-export success      ] LabTime=    16(ms) ElapsedTime=   939(ms) 
[2022-05-26 15:01:53.827][INFO ][20220526150152887] [rdid=20220526150152887] [06-process finish      ] LabTime=     0(ms) ElapsedTime=   939(ms) 
[2022-05-26 15:16:59.935][INFO ][20220526151659934] [rdid=20220526151659934] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 15:16:59.935][INFO ][20220526151659934] [rdid=20220526151659934] [02-export start        ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 15:17:00.085][INFO ][20220526151659934] [rdid=20220526151659934] [03-open file success   ] LabTime=   150(ms) ElapsedTime=   150(ms) 
[2022-05-26 15:17:00.850][INFO ][20220526151659934] [rdid=20220526151659934] [04-save file success   ] LabTime=   765(ms) ElapsedTime=   915(ms) 
[2022-05-26 15:17:00.867][INFO ][20220526151659934] [rdid=20220526151659934] [05-export success      ] LabTime=    16(ms) ElapsedTime=   931(ms) 
[2022-05-26 15:17:00.883][INFO ][20220526151659934] [rdid=20220526151659934] [06-process finish      ] LabTime=    17(ms) ElapsedTime=   948(ms) 
[2022-05-26 15:17:38.979][INFO ][20220526151738978] [rdid=20220526151738978] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 15:17:38.979][INFO ][20220526151738978] [rdid=20220526151738978] [02-export start        ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 15:17:39.121][INFO ][20220526151738978] [rdid=20220526151738978] [03-open file success   ] LabTime=   142(ms) ElapsedTime=   142(ms) 
[2022-05-26 15:17:39.835][INFO ][20220526151738978] [rdid=20220526151738978] [04-save file success   ] LabTime=   713(ms) ElapsedTime=   855(ms) 
[2022-05-26 15:17:39.848][INFO ][20220526151738978] [rdid=20220526151738978] [05-export success      ] LabTime=    14(ms) ElapsedTime=   869(ms) 
[2022-05-26 15:17:39.863][INFO ][20220526151738978] [rdid=20220526151738978] [06-process finish      ] LabTime=    15(ms) ElapsedTime=   884(ms) 
[2022-05-26 15:21:18.063][INFO ][20220526152118062] [rdid=20220526152118062] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 15:21:18.066][INFO ][20220526152118062] [rdid=20220526152118062] [02-write mml start(J-S)] LabTime=     3(ms) ElapsedTime=     3(ms) 
[2022-05-26 15:21:18.296][INFO ][20220526152118062] [rdid=20220526152118062] [03-write mml success   ] LabTime=   229(ms) ElapsedTime=   232(ms) 
[2022-05-26 15:21:18.296][INFO ][20220526152118062] [rdid=20220526152118062] [04-process success     ] LabTime=     1(ms) ElapsedTime=   233(ms) 
[2022-05-26 15:21:23.223][INFO ][20220526152123222] [rdid=20220526152123222] [01-process start       ] LabTime=     1(ms) ElapsedTime=     1(ms) 
[2022-05-26 15:21:23.223][INFO ][20220526152123222] [rdid=20220526152123222] [02-export start        ] LabTime=     0(ms) ElapsedTime=     1(ms) 
[2022-05-26 15:21:23.431][INFO ][20220526152123222] [rdid=20220526152123222] [03-open file success   ] LabTime=   208(ms) ElapsedTime=   209(ms) 
[2022-05-26 15:21:24.187][INFO ][20220526152123222] [rdid=20220526152123222] [04-save file success   ] LabTime=   756(ms) ElapsedTime=   965(ms) 
[2022-05-26 15:21:24.203][INFO ][20220526152123222] [rdid=20220526152123222] [05-export success      ] LabTime=    16(ms) ElapsedTime=   981(ms) 
[2022-05-26 15:21:24.203][INFO ][20220526152123222] [rdid=20220526152123222] [06-process finish      ] LabTime=     0(ms) ElapsedTime=   981(ms) 
[2022-05-26 15:23:52.153][INFO ][20220526152352152] [rdid=20220526152352152] [01-process start       ] LabTime=     1(ms) ElapsedTime=     1(ms) 
[2022-05-26 15:23:52.153][INFO ][20220526152352152] [rdid=20220526152352152] [02-export start        ] LabTime=     0(ms) ElapsedTime=     1(ms) 
[2022-05-26 15:23:52.256][INFO ][20220526152352152] [rdid=20220526152352152] [03-open file success   ] LabTime=   103(ms) ElapsedTime=   104(ms) 
[2022-05-26 15:23:52.937][INFO ][20220526152352152] [rdid=20220526152352152] [04-save file success   ] LabTime=   681(ms) ElapsedTime=   785(ms) 
[2022-05-26 15:23:52.953][INFO ][20220526152352152] [rdid=20220526152352152] [05-export success      ] LabTime=    16(ms) ElapsedTime=   801(ms) 
[2022-05-26 15:23:52.953][INFO ][20220526152352152] [rdid=20220526152352152] [06-process finish      ] LabTime=     0(ms) ElapsedTime=   801(ms) 
[2022-05-26 15:31:36.827][INFO ][20220526153136827] [rdid=20220526153136827] [01-process start       ] LabTime=     0(ms) ElapsedTime=     0(ms) 
[2022-05-26 15:31:36.828][INFO ][20220526153136827] [rdid=20220526153136827] [02-export start        ] LabTime=     1(ms) ElapsedTime=     1(ms) 
[2022-05-26 15:31:36.939][INFO ][20220526153136827] [rdid=20220526153136827] [03-open file success   ] LabTime=   111(ms) ElapsedTime=   112(ms) 
[2022-05-26 15:31:37.616][INFO ][20220526153136827] [rdid=20220526153136827] [04-save file success   ] LabTime=   677(ms) ElapsedTime=   789(ms) 
[2022-05-26 15:31:37.631][INFO ][20220526153136827] [rdid=20220526153136827] [05-export success      ] LabTime=    15(ms) ElapsedTime=   804(ms) 
[2022-05-26 15:31:37.631][INFO ][20220526153136827] [rdid=20220526153136827] [06-process finish      ] LabTime=     0(ms) ElapsedTime=   804(ms) 
